bin	ident	mq	FP	total	TP	FP_sum	TP_sum	total_sum	PPV	FPR	TPR	mode	breeds	prog	replication
(40,50]	ref	45.0618320364212	19	30971	30952	66	7891040	7891106	99.9991636153411	0.000816409736749917	97.6109377133798	se	FV	vg	5
(30,40]	ref	36.0104683935042	34	37255	37221	100	7928261	7928361	99.9987387052633	0.00123698444962109	98.0713556953733	se	FV	vg	5
(20,30]	ref	24.9501918536009	40	40656	40616	140	7968877	7969017	99.9982431961182	0.00173177822946952	98.5737692994314	se	FV	vg	5
(10,20]	ref	15.8482646792853	164	32069	31905	304	8000782	8001086	99.99620051578	0.0037604327268481	98.968429188083	se	FV	vg	5
[0,10]	ref	2.6833794680467	27247	83090	55843	27551	8056625	8084176	99.6591984142849	0.340801585715106	99.6591984142849	se	FV	vg	5
(50,60]	novel	59.9939422114785	26	1905811	1905785	26	1905785	1905811	99.998635751394	0.0013571198159328	99.4760995541339	pe	FV	vg	6
(40,50]	novel	46.0610364683301	8	2605	2597	34	1908382	1908416	99.9982184177873	0.00177469514391212	99.6116549449792	pe	FV	vg	6
(30,40]	novel	35.4618288590604	28	2384	2356	62	1910738	1910800	99.9967552857442	0.00323620879183974	99.7346308790691	pe	FV	vg	6
(20,30]	novel	25.5810650887574	29	1690	1661	91	1912399	1912490	99.9952418051859	0.00474991935576478	99.8213299565409	pe	FV	vg	6
(10,20]	novel	15.8472639807577	72	1663	1591	163	1913990	1914153	99.9914844842601	0.00850809730757868	99.9043752498927	pe	FV	vg	6
[0,10]	novel	3.82564409826243	337	1669	1332	500	1915322	1915822	99.9739015420013	0.0260984579987076	99.9739015420013	pe	FV	vg	6
(50,60]	ref	59.9939190189728	26	8029461	8029435	26	8029435	8029461	99.9996761924617	0.000321615877334715	99.3228377702718	pe	FV	vg	6
(40,50]	ref	46.1750084736188	10	8851	8841	36	8038276	8038312	99.9995521447787	0.00044531429169422	99.432199538407	pe	FV	vg	6
(30,40]	ref	35.8028677331252	12	10252	10240	48	8048516	8048564	99.9994036203228	0.000593752388925627	99.5588667147111	pe	FV	vg	6
(20,30]	ref	24.7480824544583	19	8344	8325	67	8056841	8056908	99.9991684154765	0.000828779376208688	99.6618456446654	pe	FV	vg	6
(10,20]	ref	16.4359983711144	44	7367	7323	111	8064164	8064275	99.9986235588444	0.00137305239939051	99.7524299935009	pe	FV	vg	6
[0,10]	ref	1.97653620057278	7118	19903	12785	7229	8076949	8084178	99.9105784162595	0.0894215837404867	99.9105784162595	pe	FV	vg	6
(50,60]	novel	59.9728878333153	78	1852600	1852522	78	1852522	1852600	99.9957897009608	0.00407135519755468	96.6958342728768	se	FV	vg	6
(40,50]	novel	45.475613512681	26	9739	9713	104	1862235	1862339	99.9944156246527	0.00542847359673957	97.2028223886954	se	FV	vg	6
(30,40]	novel	35.6148430873622	69	11790	11721	173	1873956	1874129	99.9907690452471	0.00903005704073026	97.8146218024203	se	FV	vg	6
(20,30]	novel	25.0730149916713	152	10806	10654	325	1884610	1884935	99.9827580261388	0.0169639799898112	98.370727164917	se	FV	vg	6
(10,20]	novel	15.972803942007	453	10553	10100	778	1894710	1895488	99.9589551608873	0.0406091582525326	98.8979154661389	se	FV	vg	6
[0,10]	novel	3.00186860739575	6831	20336	13505	7609	1908215	1915824	99.6028340807924	0.39716591920761	99.6028340807924	se	FV	vg	6
(50,60]	ref	59.979531160445	33	7860045	7860012	33	7860012	7860045	99.9995801550754	0.000408204868374959	97.2271261783514	se	FV	vg	6
(40,50]	ref	45.0709361510212	20	31042	31022	53	7891034	7891087	99.9993283561568	0.000655601758299176	97.6108634943128	se	FV	vg	6
(30,40]	ref	36.0159020092404	39	37228	37189	92	7928223	7928315	99.9988396021097	0.0011380256936514	98.0708856412824	se	FV	vg	6
(20,30]	ref	24.9628380854651	44	40929	40885	136	7969108	7969244	99.9982934391267	0.00168229885148468	98.57662673351	se	FV	vg	6
(10,20]	ref	15.8619620372111	146	31926	31780	282	8000888	8001170	99.9964755154559	0.00348829614793146	98.9697403915996	se	FV	vg	6
[0,10]	ref	2.68815507312724	27195	83006	55811	27477	8056699	8084176	99.6601137827776	0.339886217222386	99.6601137827776	se	FV	vg	6
(50,60]	novel	59.9939843216646	42	1905687	1905645	42	1905645	1905687	99.9977960703935	0.00219226932759446	99.4687400662796	pe	FV	vg	7
(40,50]	novel	46.1419330289193	20	2628	2608	62	1908253	1908315	99.9967510604905	0.00323620710263944	99.6048695521455	pe	FV	vg	7
(30,40]	novel	35.4127187366624	21	2343	2322	83	1910575	1910658	99.9956559467995	0.00433234176643667	99.7260707278282	pe	FV	vg	7
(20,30]	novel	25.635971997846	32	1857	1825	115	1912400	1912515	99.9939869752656	0.00600264220650864	99.821330049801	pe	FV	vg	7
(10,20]	novel	15.8244406196213	70	1743	1673	185	1914073	1914258	99.9903356809793	0.00965642441916607	99.9086554446836	pe	FV	vg	7
[0,10]	novel	3.70862619808307	310	1565	1255	495	1915328	1915823	99.9741625400676	0.0258374599323633	99.9741625400676	pe	FV	vg	7
(50,60]	ref	59.9939087202272	27	8029183	8029156	27	8029156	8029183	99.999663726683	0.000333985760084174	99.3193988701633	pe	FV	vg	7
(40,50]	ref	46.2535417135147	9	8894	8885	36	8038041	8038077	99.9995521316852	0.000445314346778899	99.4293049249169	pe	FV	vg	7
(30,40]	ref	35.7679386348189	15	10299	10284	51	8048325	8048376	99.9993663317917	0.000630861991270107	99.5565163899801	pe	FV	vg	7
(20,30]	ref	24.7495580436064	19	8485	8466	70	8056791	8056861	99.9991311752803	0.000865889007625637	99.6612394805309	pe	FV	vg	7
(10,20]	ref	16.4201793121906	46	7473	7427	116	8064218	8064334	99.9985615675144	0.00143490178406534	99.75311030424	pe	FV	vg	7
[0,10]	ref	1.97147608728519	7151	19843	12692	7267	8076910	8084177	99.9101083511655	0.0898916488345072	99.9101083511655	pe	FV	vg	7
(50,60]	novel	59.9726696979101	80	1852925	1852845	80	1852845	1852925	99.9956825019901	0.0041757489205689	96.7126938591436	se	FV	vg	7
(40,50]	novel	45.5058664728481	35	9631	9596	115	1862441	1862556	99.9938256889994	0.0060026390733178	97.2135749421659	se	FV	vg	7
(30,40]	novel	35.633049716383	75	11988	11913	190	1874354	1874544	99.9898642016405	0.00991740368635115	97.8353961533001	se	FV	vg	7
(20,30]	novel	25.0785775738457	138	10461	10323	328	1884677	1885005	99.9825995156511	0.0171205705743325	98.374224354638	se	FV	vg	7
(10,20]	novel	15.9712424383434	416	10745	10329	744	1895006	1895750	99.9607543188712	0.0388344649612908	98.913365737145	se	FV	vg	7
[0,10]	novel	3.01190594799243	6831	20074	13243	7575	1908249	1915824	99.6046087740836	0.395391225916368	99.6046087740836	se	FV	vg	7
(50,60]	ref	59.97947968344	37	7859869	7859832	37	7859832	7859869	99.9995292542408	0.000457684246359802	97.2248996063421	se	FV	vg	7
(40,50]	ref	45.1048628266805	18	30764	30746	55	7890578	7890633	99.9993029710037	0.000680341447291598	97.6052228452226	se	FV	vg	7
(30,40]	ref	36.0432685903072	34	37533	37499	89	7928077	7928166	99.9988774200742	0.00110091616016277	98.069079643986	se	FV	vg	7
(20,30]	ref	24.9389475748143	78	40801	40723	167	7968800	7968967	99.9979043707924	0.00206576403086722	98.5728168214052	se	FV	vg	7
(10,20]	ref	15.846465527989	152	32084	31932	319	8000732	8001051	99.996013023789	0.00394598039429127	98.9678106958582	se	FV	vg	7
[0,10]	ref	2.68083007518797	27320	83125	55805	27639	8056537	8084176	99.6581098679692	0.341890132030772	99.6581098679692	se	FV	vg	7
(50,60]	novel	59.9935699720739	29	1905746	1905717	29	1905717	1905746	99.9984782861934	0.00151370898370623	99.4724463207476	pe	FV	vg	8
(40,50]	novel	46.126971912274	7	2599	2592	36	1908309	1908345	99.9981135486508	0.00187908701425601	99.6077405857741	pe	FV	vg	8
(30,40]	novel	35.4008281573499	25	2415	2390	61	1910699	1910760	99.9968075530156	0.00318400855193379	99.7324910847761	pe	FV	vg	8
(20,30]	novel	25.6657681940701	53	1855	1802	114	1912501	1912615	99.994039574091	0.00595044221181069	99.8265498292119	pe	FV	vg	8
(10,20]	novel	15.842574888464	64	1569	1505	178	1914006	1914184	99.9907009984411	0.00929104134826581	99.9051061057801	pe	FV	vg	8
[0,10]	novel	3.67073170731707	362	1640	1278	540	1915284	1915824	99.9718136947862	0.0281863052138401	99.9718136947862	pe	FV	vg	8
(50,60]	ref	59.9938458388485	33	8029364	8029331	33	8029331	8029364	99.9995890085441	0.000408204868374959	99.3215758786053	pe	FV	vg	8
(40,50]	ref	46.1663469134409	11	8861	8850	44	8038181	8038225	99.9994526154717	0.000544273157833278	99.4310490023968	pe	FV	vg	8
(30,40]	ref	35.7873893159482	15	10277	10262	59	8048443	8048502	99.9992669443332	0.000729820825276441	99.5579883466169	pe	FV	vg	8
(20,30]	ref	24.7499705014749	18	8475	8457	77	8056900	8056977	99.9990443065681	0.000952478026208237	99.6626001215214	pe	FV	vg	8
(10,20]	ref	16.3976265175283	47	7331	7284	124	8064184	8064308	99.9984623603166	0.00153386071753015	99.7527020688318	pe	FV	vg	8
[0,10]	ref	1.96486812965573	7181	19868	12687	7305	8076871	8084176	99.9096382859552	0.0903617140448204	99.9096382859552	pe	FV	vg	8
(50,60]	novel	59.9728347075011	82	1852879	1852797	82	1852797	1852879	99.995574454673	0.00428014264358313	96.7101884097913	se	FV	vg	8
(40,50]	novel	45.4816523165232	39	9756	9717	121	1862514	1862635	99.9935038265683	0.00631582024236047	97.2173853130559	se	FV	vg	8
(30,40]	novel	35.6231944910984	81	11908	11827	202	1874341	1874543	99.9892240402061	0.0105437660244365	97.8347175941005	se	FV	vg	8
(20,30]	novel	25.010235996588	169	10551	10382	371	1884723	1885094	99.9803192838129	0.0193650356191383	98.3766254102673	se	FV	vg	8
(10,20]	novel	15.9772599135501	467	10642	10175	838	1894898	1895736	99.9557955327113	0.0437409699429593	98.9077284761022	se	FV	vg	8
[0,10]	novel	2.97207287933094	7039	20088	13049	7877	1907947	1915824	99.5888453219085	0.411154678091516	99.5888453219085	se	FV	vg	8
(50,60]	ref	59.979446500521	35	7860170	7860135	35	7860135	7860170	99.9995547170099	0.00043294455736738	97.2286476692244	se	FV	vg	8
(40,50]	ref	45.0619135145594	19	31011	30992	54	7891127	7891181	99.999315691783	0.000667971602795387	97.612013889851	se	FV	vg	8
(30,40]	ref	36.0326282688741	34	37207	37173	88	7928300	7928388	99.9988900644116	0.00108854631566656	98.0718381193086	se	FV	vg	8
(20,30]	ref	24.9545188080117	52	40940	40888	140	7969188	7969328	99.9982432646768	0.00173177822946952	98.5776163210697	se	FV	vg	8
(10,20]	ref	15.8466046190969	160	31911	31751	300	8000939	8001239	99.9962505806913	0.00371095334886326	98.9703712536689	se	FV	vg	8
[0,10]	ref	2.68142083750317	27163	82937	55774	27463	8056713	8084176	99.6602869606006	0.339713039399439	99.6602869606006	se	FV	vg	8
(50,60]	novel	59.9938400167499	30	1905687	1905657	30	1905657	1905687	99.9984257645668	0.00156590584521334	99.4693145090572	pe	FV	vg	9
(40,50]	novel	46.040622627183	7	2634	2627	37	1908284	1908321	99.9980611228404	0.00193128387576312	99.6064356642364	pe	FV	vg	9
(30,40]	novel	35.4366543665437	16	2439	2423	53	1910707	1910760	99.9972262345873	0.0027664336598769	99.7329086596681	pe	FV	vg	9
(20,30]	novel	25.5410844046954	48	1789	1741	101	1912448	1912549	99.9947190895501	0.00527188301221824	99.823783395552	pe	FV	vg	9
(10,20]	novel	16.0407560543414	92	1693	1601	193	1914049	1914242	99.9899176802097	0.0100739942708725	99.9073505708249	pe	FV	vg	9
[0,10]	novel	3.61061946902655	326	1582	1256	519	1915305	1915824	99.9729098288778	0.0270901711221908	99.9729098288778	pe	FV	vg	9
(50,60]	ref	59.9939503431211	35	8029381	8029346	35	8029346	8029381	99.9995641008939	0.00043294455736738	99.3217614262728	pe	FV	vg	9
(40,50]	ref	46.1542850749608	11	8938	8927	46	8038273	8038319	99.9994277410488	0.0005690128468257	99.4321870280904	pe	FV	vg	9
(30,40]	ref	35.8152163297197	14	10239	10225	60	8048498	8048558	99.9992545248478	0.000742190669772652	99.5586686880642	pe	FV	vg	9
(20,30]	ref	24.7681673165544	21	8463	8442	81	8056940	8057021	99.9989946656463	0.00100195740419308	99.6630949153012	pe	FV	vg	9
(10,20]	ref	16.4614237288136	60	7375	7315	141	8064255	8064396	99.9982515739554	0.00174414807396573	99.753580327791	pe	FV	vg	9
[0,10]	ref	1.95116279069767	7168	19780	12612	7309	8076867	8084176	99.9095888065772	0.0904111934228052	99.9095888065772	pe	FV	vg	9
(50,60]	novel	59.972585697693	79	1852792	1852713	79	1852713	1852792	99.9957361646639	0.00412355205906179	96.7058038734247	se	FV	vg	9
(40,50]	novel	45.4896849019809	39	9743	9704	118	1862417	1862535	99.9936645485857	0.00615922965783913	97.2123222174897	se	FV	vg	9
(30,40]	novel	35.6215330307615	86	11898	11812	204	1874229	1874433	99.9891167088928	0.0106481597474507	97.8288715456117	se	FV	vg	9
(20,30]	novel	25.0442386831276	189	10692	10503	393	1884732	1885125	99.9791525760891	0.0205133665722947	98.3770951820209	se	FV	vg	9
(10,20]	novel	16.0448748681561	449	10429	9980	842	1894712	1895554	99.9555802683543	0.0439497573889877	98.8980198598619	se	FV	vg	9
[0,10]	novel	2.95643808584114	7020	20270	13250	7862	1907962	1915824	99.5896282748311	0.410371725168909	99.5896282748311	se	FV	vg	9
(50,60]	ref	59.9794936092065	34	7860135	7860101	34	7860101	7860135	99.999567437455	0.00042057471287117	97.2282270945116	se	FV	vg	9
(40,50]	ref	45.0691525423729	19	30975	30956	53	7891057	7891110	99.9993283581144	0.000655601758299176	97.6111480007363	se	FV	vg	9
(30,40]	ref	36.0231460372804	36	37285	37249	89	7928306	7928395	99.9988774524983	0.00110091616016277	98.0719123383756	se	FV	vg	9
(20,30]	ref	24.9488327705183	45	40866	40821	134	7969127	7969261	99.998318539197	0.00165755916249226	98.5768617605554	se	FV	vg	9
(10,20]	ref	15.8645682661468	151	31802	31651	285	8000778	8001063	99.9964379733043	0.0035254056814201	98.968379708705	se	FV	vg	9
[0,10]	ref	2.68761806215634	27291	83113	55822	27576	8056600	8084176	99.6588891681725	0.341110831827511	99.6588891681725	se	FV	vg	9
(50,60]	novel	59.9941248170728	23	1905813	1905790	23	1905790	1905813	99.9987931659612	0.00120052781466356	99.4762566916376	pe	HOL	vg	10
(40,50]	novel	46.1336157104351	26	2597	2571	49	1908361	1908410	99.9974324175623	0.00255764621384845	99.6104548225724	pe	HOL	vg	10
(30,40]	novel	35.3087979094077	4	2296	2292	53	1910653	1910706	99.9972261561957	0.0027664336598769	99.7300900291467	pe	HOL	vg	10
(20,30]	novel	25.6301136363636	28	1760	1732	81	1912385	1912466	99.9957646305869	0.00422794578207602	99.820494993277	pe	HOL	vg	10
(10,20]	novel	15.8186779866586	51	1649	1598	132	1913983	1914115	99.9931038626206	0.00688998571893869	99.9039055779654	pe	HOL	vg	10
[0,10]	novel	3.75482738443534	360	1709	1349	492	1915332	1915824	99.9743191441385	0.0256808558614988	99.9743191441385	pe	HOL	vg	10
(50,60]	ref	59.9939817265984	44	8029047	8029003	44	8029003	8029047	99.9994519897567	0.000544273157833278	99.3175185696106	pe	HOL	vg	10
(40,50]	ref	46.25566486128	14	9047	9033	58	8038036	8038094	99.9992784359078	0.00071745098078023	99.4292553749448	pe	HOL	vg	10
(30,40]	ref	35.7104393468118	14	10288	10274	72	8048310	8048382	99.9991054102551	0.000890628803727183	99.5563431572989	pe	HOL	vg	10
(20,30]	ref	24.7839298582753	19	8326	8307	91	8056617	8056708	99.9988705064153	0.00112565584915519	99.6590994555289	pe	HOL	vg	10
(10,20]	ref	16.4836834456335	52	7569	7517	143	8064134	8064277	99.9982267474195	0.00176888776295815	99.7520835766069	pe	HOL	vg	10
[0,10]	ref	2.01582994120308	7117	19899	12782	7260	8076916	8084176	99.9101949289575	0.0898050710424909	99.9101949289575	pe	HOL	vg	10
(50,60]	novel	59.9729150072453	70	1854311	1854241	70	1854241	1854311	99.9962250129563	0.00365378030549779	96.7855606778076	se	HOL	vg	10
(40,50]	novel	45.4702685756087	37	9569	9532	107	1863773	1863880	99.9942592870786	0.00558506418126091	97.2831011616934	se	HOL	vg	10
(30,40]	novel	35.6555878332194	45	11704	11659	152	1875432	1875584	99.9918958575036	0.00793392294908092	97.8916643700048	se	HOL	vg	10
(20,30]	novel	25.0925242718447	126	10300	10174	278	1885606	1885884	99.9852589024564	0.0145107274989769	98.4227152389781	se	HOL	vg	10
(10,20]	novel	15.9913826491092	296	10328	10032	574	1895638	1896212	99.9697291231149	0.0299609985050819	98.9463541536174	se	HOL	vg	10
[0,10]	novel	3.06807056903936	6419	19612	13193	6993	1908831	1915824	99.6349873474808	0.365012652519229	99.6349873474808	se	HOL	vg	10
(50,60]	ref	59.9796568334322	54	7859740	7859686	54	7859686	7859740	99.9993129543725	0.000667971602795387	97.2230936090456	se	HOL	vg	10
(40,50]	ref	45.0711936166748	15	30705	30690	69	7890376	7890445	99.999125524606	0.00085351927023855	97.6027241366343	se	HOL	vg	10
(30,40]	ref	36.0504197173278	39	37287	37248	108	7927624	7927732	99.9986376936052	0.00133594320559077	98.0634761044292	se	HOL	vg	10
(20,30]	ref	24.9511227563239	75	40837	40762	183	7968386	7968569	99.9977034772492	0.00226368154280659	98.5676957057837	se	HOL	vg	10
(10,20]	ref	15.8539199800573	168	32092	31924	351	8000310	8000661	99.9956128624872	0.00434181541817001	98.9625906214808	se	HOL	vg	10
[0,10]	ref	2.64941627252589	27436	83515	56079	27787	8056389	8084176	99.6562791309838	0.343720869016211	99.6562791309838	se	HOL	vg	10
(50,60]	novel	59.9942855343899	22	1905865	1905843	22	1905843	1905865	99.9988456685022	0.00114833095315645	99.4790231252975	pe	HOL	vg	1
(40,50]	novel	46.1311852704258	24	2607	2583	46	1908426	1908472	99.9975896947925	0.00240105562932712	99.6138476185704	pe	HOL	vg	1
(30,40]	novel	35.2169853268119	8	2249	2241	54	1910667	1910721	99.9971738417069	0.00281863052138401	99.7308207852078	pe	HOL	vg	1
(20,30]	novel	25.6826484018265	24	1752	1728	78	1912395	1912473	99.9959215110488	0.00407135519755468	99.8210169618921	pe	HOL	vg	1
(10,20]	novel	15.7092537313433	45	1675	1630	123	1914025	1914148	99.9935741645891	0.00642021396537469	99.9060978461487	pe	HOL	vg	1
[0,10]	novel	3.84069212410501	347	1676	1329	470	1915354	1915824	99.9754674750917	0.0245325249083423	99.9754674750917	pe	HOL	vg	1
(50,60]	ref	59.9940105843856	45	8028997	8028952	45	8028952	8028997	99.9994395314882	0.000556643002329489	99.3168877075413	pe	HOL	vg	1
(40,50]	ref	46.2485338054664	18	9037	9019	63	8037971	8038034	99.9992162262563	0.000779300203261285	99.4284513350526	pe	HOL	vg	1
(30,40]	ref	35.7169555534037	14	10327	10313	77	8048284	8048361	99.999043283471	0.000952478026208237	99.556021541342	pe	HOL	vg	1
(20,30]	ref	24.7686585073194	21	8334	8313	98	8056597	8056695	99.9987836203307	0.00121224476062867	99.658852058639	pe	HOL	vg	1
(10,20]	ref	16.4855864156904	54	7597	7543	152	8064140	8064292	99.9981151476162	0.00188021636342405	99.7521577956739	pe	HOL	vg	1
[0,10]	ref	2.00296720981694	7141	19884	12743	7293	8076883	8084176	99.9097867240891	0.0902132759108659	99.9097867240891	pe	HOL	vg	1
(50,60]	novel	59.9731175315241	72	1854294	1854222	72	1854222	1854294	99.996117120586	0.00375817402851201	96.7845689374389	se	HOL	vg	1
(40,50]	novel	45.4558013919186	35	9627	9592	107	1863814	1863921	99.994259413355	0.00558506418126091	97.2852412330151	se	HOL	vg	1
(30,40]	novel	35.6509385665529	45	11720	11675	152	1875489	1875641	99.9918961037853	0.00793392294908092	97.8946395911107	se	HOL	vg	1
(20,30]	novel	25.0576416658539	115	10253	10138	267	1885627	1885894	99.9858422583666	0.0139365620223987	98.4238113730698	se	HOL	vg	1
(10,20]	novel	16.0052420892108	317	10492	10175	584	1895802	1896386	99.9692045817676	0.030482967120153	98.9549144389046	se	HOL	vg	1
[0,10]	novel	3.08478238501904	6327	19438	13111	6911	1908913	1915824	99.6392674901244	0.360732509875646	99.6392674901244	se	HOL	vg	1
(50,60]	ref	59.9796888090735	55	7859805	7859750	55	7859750	7859805	99.9993002370924	0.000680341447291598	97.2238852790934	se	HOL	vg	1
(40,50]	ref	45.063918737956	17	30617	30600	72	7890350	7890422	99.9990875012769	0.000890628803727183	97.6024025206774	se	HOL	vg	1
(30,40]	ref	36.046727219141	38	37323	37285	110	7927635	7927745	99.9986124679843	0.0013606828945832	98.0636121727186	se	HOL	vg	1
(20,30]	ref	24.9445451428012	74	40826	40752	184	7968387	7968571	99.9976909285241	0.0022760513873028	98.5677080756282	se	HOL	vg	1
(10,20]	ref	15.8530575371484	172	32101	31929	356	8000316	8000672	99.9955503737686	0.00440366464065107	98.9626648405478	se	HOL	vg	1
[0,10]	ref	2.64308296608546	27470	83504	56034	27826	8056350	8084176	99.6557967070484	0.344203292951564	99.6557967070484	se	HOL	vg	1
(50,60]	novel	59.9941460358636	27	1905888	1905861	27	1905861	1905888	99.9985833375308	0.00140931526069201	99.4799626688046	pe	HOL	vg	2
(40,50]	novel	46.1216744913928	19	2556	2537	46	1908398	1908444	99.9975896594294	0.00240105562932712	99.6123861064482	pe	HOL	vg	2
